video_id,start,duration,text
ru44DngJYoA,4189.679,5.681,that it's a big priority in your life
ru44DngJYoA,4192.239,5.761,and I know that it's something that you
ru44DngJYoA,4195.36,5.28,put your heart into for 6 years. This is
ru44DngJYoA,4198.0,4.8,"how to make it better. All of a sudden,"
ru44DngJYoA,4200.64,4.079,"I'm like, I'm all ears because I feel"
ru44DngJYoA,4202.8,2.96,like you actually get where I'm at and
ru44DngJYoA,4204.719,2.161,"where I'm coming from. Whereas, if"
ru44DngJYoA,4205.76,2.32,"someone said, ""Hey, you know what? I've"
ru44DngJYoA,4206.88,2.4,just got this really great idea I want
ru44DngJYoA,4208.08,2.72,"to share with you."" All of us, I'm like,"
ru44DngJYoA,4209.28,2.56,"""Well, I don't know if it's a great idea"
ru44DngJYoA,4210.8,3.68,or not because I don't even know if
ru44DngJYoA,4211.84,5.04,"we're on the same page."" Yeah. And so"
ru44DngJYoA,4214.48,4.88,walk me through some of the ways people
ru44DngJYoA,4216.88,4.96,can establish by what they're saying and
ru44DngJYoA,4219.36,5.12,how they one you did this beautiful
ru44DngJYoA,4221.84,4.319,"video. Well, you're on stage, but I"
ru44DngJYoA,4224.48,4.0,loved it. I absolutely loved it and I
ru44DngJYoA,4226.159,3.761,realized I do it unconsciously and when
ru44DngJYoA,4228.48,2.719,"I saw you explain it, I was like, there"
ru44DngJYoA,4229.92,2.64,you go. That's why that's why you're
ru44DngJYoA,4231.199,3.601,such a great coach and such a great
ru44DngJYoA,4232.56,3.44,teacher. It was that idea of meeting
ru44DngJYoA,4234.8,2.399,people where they're at and you were
ru44DngJYoA,4236.0,2.88,saying that when people come to you and
ru44DngJYoA,4237.199,2.96,"they're like, ""Oh, Vin, you're amazing"
ru44DngJYoA,4238.88,3.2,"on stage and you were great."" and they"
ru44DngJYoA,4240.159,3.601,speak really quietly and you said if you
ru44DngJYoA,4242.08,3.44,come back to that and go yeah what did
ru44DngJYoA,4243.76,4.56,you like about it? Yeah. Or even worse
ru44DngJYoA,4245.52,4.32,like oh thank you so much. Oh because
ru44DngJYoA,4248.32,5.359,you bring sometimes you bring that stage
ru44DngJYoA,4249.84,5.92,persona straight down. Yeah. Oh and and
ru44DngJYoA,4253.679,4.161,and how did I learn that? Because that's
ru44DngJYoA,4255.76,4.32,what I started with. Yeah. And you see
ru44DngJYoA,4257.84,3.52,them just and then they freak out. But
ru44DngJYoA,4260.08,2.72,that's what I wanted to ask you. So how
ru44DngJYoA,4261.36,4.16,do we do that in a meeting? How do we do
ru44DngJYoA,4262.8,4.32,that in our daily life? Yeah. where
ru44DngJYoA,4265.52,3.44,sometimes what we're saying but also how
ru44DngJYoA,4267.12,3.68,"we're saying it, we're not even giving"
ru44DngJYoA,4268.96,3.84,it the importance it deserves. How do we
ru44DngJYoA,4270.8,4.0,establish more authority and influence
ru44DngJYoA,4272.8,3.919,"when we are sharing an idea, when we are"
ru44DngJYoA,4274.8,3.84,proposing a method? You've heard a lot
ru44DngJYoA,4276.719,3.761,of body language experts say you match
ru44DngJYoA,4278.64,3.28,and mirror people. Yes. Right. To build
ru44DngJYoA,4280.48,3.04,"rapport, to make it about them, to build"
ru44DngJYoA,4281.92,3.44,"a connection, you you you match and"
ru44DngJYoA,4283.52,3.12,mirror their body language. But what a
ru44DngJYoA,4285.36,3.28,lot of people don't realize is you can
ru44DngJYoA,4286.64,4.24,also match and mirror their vocal
ru44DngJYoA,4288.64,3.68,foundations. So when you think about the
ru44DngJYoA,4290.88,2.64,voice and you divide it into five
ru44DngJYoA,4292.32,3.04,different categories and you think it
ru44DngJYoA,4293.52,4.12,from the the perspective of rate of
ru44DngJYoA,4295.36,5.04,"speech, volume, pitch and melody,"
ru44DngJYoA,4297.64,4.84,"tonality, and the pause, now all of a"
ru44DngJYoA,4300.4,3.44,sudden you have these five factors that
ru44DngJYoA,4302.48,3.12,you can start to think about when you're
ru44DngJYoA,4303.84,3.76,talking to people. So if someone comes
ru44DngJYoA,4305.6,3.04,up to you and they're naturally speaking
ru44DngJYoA,4307.6,3.2,a little bit quickly because they're
ru44DngJYoA,4308.64,3.519,"nervous, right, like that, and they're"
ru44DngJYoA,4310.8,2.879,speaking a little bit lower volume and
ru44DngJYoA,4312.159,3.281,the melody is not as great of a range
ru44DngJYoA,4313.679,3.04,"and and you notice these things, then"
ru44DngJYoA,4315.44,2.88,you match and you mirror where they are
ru44DngJYoA,4316.719,3.361,"with their voice, too. And then people"
ru44DngJYoA,4318.32,3.68,"immediately feel like, oh, you're"
ru44DngJYoA,4320.08,3.04,approachable. Yes. And it's not that we
ru44DngJYoA,4322.0,2.48,"stay there because some people go, ""Oh,"
ru44DngJYoA,4323.12,2.559,but that's that's inauthentic. That's
ru44DngJYoA,4324.48,3.28,"not right."" No, no. That that's you"
ru44DngJYoA,4325.679,3.121,being a great and dynamic communicator.
ru44DngJYoA,4327.76,2.16,"That's you going, hey, I'm going to meet"
ru44DngJYoA,4328.8,2.56,you where you are to make you feel
ru44DngJYoA,4329.92,3.68,"comfortable, to build connection, to"
ru44DngJYoA,4331.36,3.92,make it about you. Meet them where they
ru44DngJYoA,4333.6,2.639,are. And then slowly you take them back
ru44DngJYoA,4335.28,2.08,out. So if you're meeting them where
ru44DngJYoA,4336.239,2.96,"they are, you go, ""Oh, hey, thank you"
ru44DngJYoA,4337.36,4.319,"for coming up and saying hello. But hey,"
ru44DngJYoA,4339.199,4.401,can I can I just ask you quickly too?
ru44DngJYoA,4341.679,3.841,What did you really take away? What was
ru44DngJYoA,4343.6,3.44,"the key thing you took away? Oh, you"
ru44DngJYoA,4345.52,3.04,"took that away. Oh, that's awesome. Hey,"
ru44DngJYoA,4347.04,3.199,I'm so happy that you came up and and
ru44DngJYoA,4348.56,2.72,"had a chat with me. All of a sudden, now"
ru44DngJYoA,4350.239,2.881,"once you're in rapport, you can take"
ru44DngJYoA,4351.28,3.84,them to where you want to go. And that's
ru44DngJYoA,4353.12,3.92,something you can take on a Zoom call.
ru44DngJYoA,4355.12,3.2,"You meet them where they are, right? If"
ru44DngJYoA,4357.04,2.96,someone's really excited about an idea
ru44DngJYoA,4358.32,3.44,"they want to bring to you, you can meet"
ru44DngJYoA,4360.0,4.239,them there with that excitement to show
ru44DngJYoA,4361.76,3.76,"them respect, right? As opposed to a lot"
ru44DngJYoA,4364.239,3.041,"of the times previously in my life,"
ru44DngJYoA,4365.52,5.12,someone will come to me really excited
ru44DngJYoA,4367.28,4.48,"and I have one gear, Jay, and I'm I'm"
ru44DngJYoA,4370.64,3.44,"just one gear. I'm like, ""Oh, that"
ru44DngJYoA,4371.76,4.399,"sounds really cool. Yeah, that's great."
ru44DngJYoA,4374.08,3.76,"Awesome, man."" And I didn't realize"
ru44DngJYoA,4376.159,4.401,that. Then all of a sudden I made them
ru44DngJYoA,4377.84,4.8,feel less important. Whereas now all of
ru44DngJYoA,4380.56,4.0,a sudden I've learned that ah when
ru44DngJYoA,4382.64,4.0,someone comes to me with a peak emotion
ru44DngJYoA,4384.56,3.84,even if it's frustration I will mirror
ru44DngJYoA,4386.64,4.559,that for them to show them that hey I
ru44DngJYoA,4388.4,4.24,feel you. It's like ah man that sucks.
ru44DngJYoA,4391.199,3.921,Right. So it's not just in the words
ru44DngJYoA,4392.64,3.92,that I use. I deliver it in a way so
ru44DngJYoA,4395.12,3.36,they can hear that I'm with you and I'm
ru44DngJYoA,4396.56,3.28,on the same page. Yes. It's one of the
ru44DngJYoA,4398.48,2.8,fastest ways to build rapport with
ru44DngJYoA,4399.84,3.92,people. Yeah. I think that's so
ru44DngJYoA,4401.28,4.56,important because you could start up a
ru44DngJYoA,4403.76,4.24,Zoom call and someone turns up and
ru44DngJYoA,4405.84,3.6,they're in a really sad low mood and in
ru44DngJYoA,4408.0,3.679,"your head you're thinking, ""Come on."""
ru44DngJYoA,4409.44,3.759,"Like, ""Come on, bring more energy."""
ru44DngJYoA,4411.679,3.52,Right. And it and then you get
ru44DngJYoA,4413.199,3.281,frustrated and now you feel you're
ru44DngJYoA,4415.199,2.241,dragging them up a hill. Whereas if you
ru44DngJYoA,4416.48,2.16,"were like, ""Hey, I just wanted to check"
ru44DngJYoA,4417.44,2.64,"in with you."" Like, ""You're all right."
ru44DngJYoA,4418.64,2.88,"Yeah. How's it going?"" You lower your"
ru44DngJYoA,4420.08,3.04,"volume, too. You meet them where they"
ru44DngJYoA,4421.52,2.88,"are. You're like, ""Hey, you know, I"
ru44DngJYoA,4423.12,3.2,"noticed on the other call you weren't,"
ru44DngJYoA,4424.4,4.0,"are you okay?"" And all of a sudden,"
ru44DngJYoA,4426.32,3.68,people are way more likely to open up if
ru44DngJYoA,4428.4,3.44,you used your instrument that way as
ru44DngJYoA,4430.0,4.48,"opposed to, ""Oh, mate, what's going on?"""
ru44DngJYoA,4431.84,3.76,"Yeah. What's going on, man? Come on."
ru44DngJYoA,4434.48,3.199,Look at the weather outside. It's
ru44DngJYoA,4435.6,3.36,amazing today. What's going on? They're
ru44DngJYoA,4437.679,2.801,definitely not opening up to that
ru44DngJYoA,4438.96,3.759,person. But I didn't have that
ru44DngJYoA,4440.48,3.44,sensitivity growing up. No sensitivity.
ru44DngJYoA,4442.719,2.641,I didn't know why so many of my
ru44DngJYoA,4443.92,4.0,relationships when I was young would
ru44DngJYoA,4445.36,4.16,fail. Like I remember one of my partners
ru44DngJYoA,4447.92,3.04,when I was really young where I would
ru44DngJYoA,4449.52,2.639,ask her I'd say to her on a Friday night
ru44DngJYoA,4450.96,2.88,I'm like hey I know we got dinner plans
ru44DngJYoA,4452.159,4.08,tonight but the guys are doing a land
ru44DngJYoA,4453.84,4.56,party and we're going to go play CSGO.
ru44DngJYoA,4456.239,4.96,Can I go? And she'll go yeah fine just
ru44DngJYoA,4458.4,3.96,go then. And I just went you are the
ru44DngJYoA,4461.199,4.161,most
ru44DngJYoA,4462.36,4.68,amazing girlfriend in I I thought you
ru44DngJYoA,4465.36,3.44,would have said no. And then I went next
ru44DngJYoA,4467.04,4.0,day she broke up with me and I was like
ru44DngJYoA,4468.8,3.84,why? And I'd listen to Backstreet Boys
ru44DngJYoA,4471.04,3.52,and I'll be like why did she break up
ru44DngJYoA,4472.64,2.96,with she? But she said yes. And that's
ru44DngJYoA,4474.56,2.48,when I went through that era. I was
ru44DngJYoA,4475.6,2.68,"like, ""Women, it's so confusing. It"
ru44DngJYoA,4477.04,3.679,doesn't make sense. You said I could
ru44DngJYoA,4478.28,4.6,"go."" And and it was because I wasn't"
ru44DngJYoA,4480.719,4.081,listening to the emotion in the voice. I
ru44DngJYoA,4482.88,2.96,"didn't even have that gear, man. I just"
ru44DngJYoA,4484.8,2.879,"thought what people said, ""Oh, that's"
ru44DngJYoA,4485.84,4.0,it. I take you for you said so. It's
ru44DngJYoA,4487.679,3.281,"fine. So, it's fine."" And we justify it."
ru44DngJYoA,4489.84,3.04,"Yeah. What do you think? No, but you did"
ru44DngJYoA,4490.96,3.279,say that. But you said yes. Yeah. I I
ru44DngJYoA,4492.88,3.12,"know I did, but but that's not the"
ru44DngJYoA,4494.239,3.121,point. And And then Yeah. Yeah. But but
ru44DngJYoA,4496.0,3.04,"again, all of a sudden having this"
ru44DngJYoA,4497.36,2.96,"sensitivity now, I've got so many"
ru44DngJYoA,4499.04,2.88,"different gears now, Jay. And and that's"
ru44DngJYoA,4500.32,3.2,the the analogy I love to use too is
ru44DngJYoA,4501.92,3.12,that because sometimes a lot of people
ru44DngJYoA,4503.52,4.0,feel that oh there's only one version of
ru44DngJYoA,4505.04,4.04,me and J this is the only version of me
ru44DngJYoA,4507.52,3.76,and I'm this version of me in every
ru44DngJYoA,4509.08,4.599,situation. That's like having a car with
ru44DngJYoA,4511.28,4.48,one gear. We are so much more dynamic
ru44DngJYoA,4513.679,2.961,than as a human being. And I get my
ru44DngJYoA,4515.76,3.36,students to think about this all the
ru44DngJYoA,4516.64,4.24,time. Think about when you're angry you
ru44DngJYoA,4519.12,3.28,use your voice differently. You use your
ru44DngJYoA,4520.88,3.6,body language differently. When you've
ru44DngJYoA,4522.4,3.68,done something wrong and when I've done
ru44DngJYoA,4524.48,3.12,something like I've maybe stayed out
ru44DngJYoA,4526.08,3.04,with the the guys too late one night. I
ru44DngJYoA,4527.6,4.24,come home I talk different to my wife.
ru44DngJYoA,4529.12,4.079,"I'm like, I know. Yep. I'm sorry. And"
ru44DngJYoA,4531.84,2.319,I'm very sheepish. You're you're
ru44DngJYoA,4533.199,2.881,different when you've done something
ru44DngJYoA,4534.159,4.0,wrong. We use our instrument differently
ru44DngJYoA,4536.08,3.28,in every single one of those situations.
ru44DngJYoA,4538.159,2.641,But when we don't consciously think
ru44DngJYoA,4539.36,3.92,"about it, sometimes we can default to"
ru44DngJYoA,4540.8,4.24,just one gear. I show up to the
ru44DngJYoA,4543.28,4.48,interview the exact same way. I shopped
ru44DngJYoA,4545.04,4.72,and we show up in just one rigid gear
ru44DngJYoA,4547.76,4.32,"and we go, why am I not standing out?"
ru44DngJYoA,4549.76,4.24,Why don't I get more attention? Why
ru44DngJYoA,4552.08,4.4,don't I get that promotion that I
ru44DngJYoA,4554.0,4.239,deserve? Yeah. You've got to learn to be
ru44DngJYoA,4556.48,3.12,more dynamic. I'm I'm really glad you
ru44DngJYoA,4558.239,2.881,made that point because I was saying
ru44DngJYoA,4559.6,3.52,that to you earlier. When I'm on the
ru44DngJYoA,4561.12,4.16,"podcast, I'm a certain way because it's"
ru44DngJYoA,4563.12,4.32,"a conversation. But when I'm on stage, I"
ru44DngJYoA,4565.28,3.919,get the license to be funny and uh
ru44DngJYoA,4567.44,3.36,banter with people and bring people in
ru44DngJYoA,4569.199,3.601,the audience into that conversation
ru44DngJYoA,4570.8,3.6,because I can. Yeah. You're a big
ru44DngJYoA,4572.8,3.2,version of you. Totally. I I always say
ru44DngJYoA,4574.4,4.0,"that when I'm on stage, I'm the 360"
ru44DngJYoA,4576.0,4.96,version of myself because I get to be
ru44DngJYoA,4578.4,4.4,all things to everyone that I want to
ru44DngJYoA,4580.96,4.08,"be. Whereas here, I'm I'm having a"
ru44DngJYoA,4582.8,3.28,onetoone conversation. This is kind of
ru44DngJYoA,4585.04,2.88,what I'm like when I'm having a
ru44DngJYoA,4586.08,3.599,"one-to-one conversation with a friend, a"
ru44DngJYoA,4587.92,3.52,"family member, whatever it may be,"
ru44DngJYoA,4589.679,4.161,because that's my natural way of being.
ru44DngJYoA,4591.44,5.36,And then if I'm making a video where
ru44DngJYoA,4593.84,5.359,there's no people Yeah. I find it that's
ru44DngJYoA,4596.8,4.48,like the most minimal version of me.
ru44DngJYoA,4599.199,4.081,Really? Yeah. Because it's to me it's
ru44DngJYoA,4601.28,4.399,all about energy exchange. So if I'm in
ru44DngJYoA,4603.28,5.04,"a room full of 10, 20, 30 people, maybe"
ru44DngJYoA,4605.679,4.241,"10,000 people, there's so much energy to"
ru44DngJYoA,4608.32,3.28,"play with. It can be fun, it can be"
ru44DngJYoA,4609.92,3.2,"this, it can be that. When I'm with you,"
ru44DngJYoA,4611.6,3.44,we're matching each other's energy. And
ru44DngJYoA,4613.12,4.079,then if I'm on my own and it's just a
ru44DngJYoA,4615.04,4.0,"camera, then I can think about who's"
ru44DngJYoA,4617.199,5.601,"going to watch it. But really, I'm only"
ru44DngJYoA,4619.04,5.199,"letting one% of me be me. For me, for"
ru44DngJYoA,4622.8,3.04,"me, I'm saying I'm not saying that's the"
ru44DngJYoA,4624.239,2.881,"way for everyone. Yeah. No, but it it"
ru44DngJYoA,4625.84,2.64,brings up a really important insight
ru44DngJYoA,4627.12,3.84,"that I learned along the way, and it's"
ru44DngJYoA,4628.48,4.64,that be as big as the room. Yes. And and
ru44DngJYoA,4630.96,3.6,and you notice how sometimes people do
ru44DngJYoA,4633.12,2.96,"this incorrectly, and I used to be one"
ru44DngJYoA,4634.56,2.96,of those people. Tell me how you do that
ru44DngJYoA,4636.08,2.639,"incorrectly. Well, well, because I when"
ru44DngJYoA,4637.52,3.44,"I first learned about all this, I went,"
ru44DngJYoA,4638.719,4.48,"""Oh, wow. This is amazing. I'm going to"
ru44DngJYoA,4640.96,3.52,"bring this."" And and then and I would"
ru44DngJYoA,4643.199,3.681,"bring this to this and then people like,"
ru44DngJYoA,4644.48,3.679,"""Ah, it's a little bit of a wanker. Oh,"
ru44DngJYoA,4646.88,3.12,"that's that's a bit much, don't you"
ru44DngJYoA,4648.159,3.361,"think?"" And I used to do that because I"
ru44DngJYoA,4650.0,2.88,"I had no sensitivity. I just thought,"
ru44DngJYoA,4651.52,3.12,"""Oh, no. This is really good. I I should"
ru44DngJYoA,4652.88,3.12,"be like this all the time."" And then I"
ru44DngJYoA,4654.64,2.96,"realized, ""Oh, wow. No, no, no. Just"
ru44DngJYoA,4656.0,3.52,that simple rule of be as big as the
ru44DngJYoA,4657.6,3.68,"room."" Again, the version of you, I'm"
ru44DngJYoA,4659.52,3.6,"assuming, if you're in front of 10,000"
ru44DngJYoA,4661.28,2.8,"people, imagine we're in front of 10,000"
ru44DngJYoA,4663.12,3.28,"people. We went out, we're like, ""Oh,"
ru44DngJYoA,4664.08,5.68,hey everyone. It's great to be here and
ru44DngJYoA,4666.4,5.2,"I'm excited to."" It won't work. It won't"
ru44DngJYoA,4669.76,3.68,"work, right? where unless you're echoi"
ru44DngJYoA,4671.6,3.76,then it's totally fine that's on brand
ru44DngJYoA,4673.44,3.759,right whereas all of a sudden you need
ru44DngJYoA,4675.36,3.839,to bring a much bigger version of you
ru44DngJYoA,4677.199,3.441,but you have to develop that sensitivity
ru44DngJYoA,4679.199,3.04,whereas I see sometimes when my students
ru44DngJYoA,4680.64,3.84,who are new to communication skills they
ru44DngJYoA,4682.239,4.881,they miss the mark and usually they're
